"GSP Group ID","Market Participant ID","Market Participant Role Code","Effective From Settlement Date (MPR)","BM Unit ID","Effective From Settlement Date (BMUIGG)","Effective To Settlement Date (BMUIGG)","Default BM Unit Flag"
"_A","HPOW","X","17/02/2010","C__AHPOW032","21/05/2025","","F"
"_A","HPOW","X","17/02/2010","C__AHPOW033","21/05/2025","","F"
"_A","HPOW","X","17/02/2010","C__AHPOW042","18/06/2025","","F"
"_A","HUDG","X","16/08/2017","2__AHUDG000","16/08/2017","16/10/2024","T"
"_A","HUDS","X","15/03/2012","2__AHUDS000","15/03/2012","","T"
"_A","HUDS","X","15/03/2012","2__AHUDS001","20/12/2017","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS002","17/10/2018","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS009","20/02/2019","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS029","16/04/2025","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS031","21/05/2025","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS032","21/05/2025","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS033","21/05/2025","","F"
"_A","HUDS","X","15/03/2012","C__AHUDS042","18/06/2025","","F"
"_A","HYDE","X","01/04/1996","2__AHYDE000","08/09/2000","","T"
"_A","HYDE","X","01/04/1996","C__AHYDE002","16/11/2016","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE009","20/02/2019","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE029","16/04/2025","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE031","21/05/2025","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE032","21/05/2025","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE033","21/05/2025","","F"
"_A","HYDE","X","01/04/1996","C__AHYDE042","18/06/2025","","F"
"_A","IAMP","X","20/02/2019","2__AIAMP000","20/02/2019","","T"
"_A","IDAH","X","18/03/2020","2__AIDAH000","18/03/2020","","T"
"_A","IMPO","X","01/09/1998","2__AIMPO000","01/09/2000","","T"
"_A","IMPO","X","01/09/1998","2__AIMPO001","13/09/2002","30/04/2004","F"
"_A","IMPO","X","01/09/1998","C__AIMPO002","17/10/2018","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO009","20/02/2019","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO029","16/04/2025","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO031","21/05/2025","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO032","21/05/2025","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO033","21/05/2025","","F"
"_A","IMPO","X","01/09/1998","C__AIMPO042","18/06/2025","","F"
"_A","IMPX","X","01/04/1996","2__AIMPX000","05/02/2001","16/12/2015","T"
"_A","INDE","X","01/04/1996","2__AINDE000","06/10/2000","01/10/2021","T"
"_A","INVE","X","19/10/2016","2__AINVE000","19/10/2016","","T"
"_A","IRES","X","17/02/2016","2__AIRES000","17/02/2016","","T"
"_A","IRID","X","18/02/2015","2__AIRID000","18/02/2015","","T"
"_A","JERE","X","15/05/2013","2__AJERE000","15/05/2013","16/10/2024","T"
"_A","JETS","X","14/08/2013","2__AJETS000","14/08/2013","16/11/2016","T"
"_A","KATE","X","01/06/2021","2__AKATE000","01/06/2021","21/07/2021","T"
"_A","KENS","X","20/03/2013","2__AKENS000","20/03/2013","","T"
"_A","KENT","X","18/03/2020","2__AKENT000","18/03/2020","","T"
"_A","LIGH","X","14/08/2013","2__ALIGH000","14/08/2013","","T"
"_A","LIGH","X","14/08/2013","C__ALIGH002","16/11/2016","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH009","20/02/2019","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH029","16/04/2025","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH031","21/05/2025","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH032","21/05/2025","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH033","21/05/2025","","F"
"_A","LIGH","X","14/08/2013","C__ALIGH042","18/06/2025","","F"
"_A","LILY","X","17/08/2016","2__ALILY000","17/08/2016","","T"
"_A","LIME","X","14/02/2018","2__ALIME000","14/02/2018","","T"
"_A","LIME","X","14/02/2018","C__ALIME002","14/11/2018","","F"
"_A","LIME","X","14/02/2018","C__ALIME009","20/02/2019","","F"
"_A","LIME","X","14/02/2018","C__ALIME029","16/04/2025","","F"
"_A","LIME","X","14/02/2018","C__ALIME031","21/05/2025","","F"
"_A","LIME","X","14/02/2018","C__ALIME032","21/05/2025","","F"
"_A","LIME","X","14/02/2018","C__ALIME033","21/05/2025","","F"
"_A","LIME","X","14/02/2018","C__ALIME042","18/06/2025","","F"
"_A","LOND","X","01/04/1996","2__ALOND000","07/09/2000","","T"
"_A","LOND","X","01/04/1996","2__ALOND001","21/08/2019","","F"
"_A","LOND","X","01/04/1996","2__ALOND002","22/07/2020","17/04/2024","F"
"_A","LOND","X","01/04/1996","2__ALOND003","18/06/2025","","F"
"_A","LOND","X","01/04/1996","2__ALOND004","18/06/2025","","F"
"_A","LOND","X","01/04/1996","C__ALOND002","16/11/2016","","F"
"_A","LOND","X","01/04/1996","C__ALOND009","20/02/2019","","F"
"_A","LOND","X","01/04/1996","C__ALOND029","16/04/2025","","F"
"_A","LOND","X","01/04/1996","C__ALOND031","21/05/2025","","F"
"_A","LOND","X","01/04/1996","C__ALOND032","21/05/2025","","F"
"_A","LOND","X","01/04/1996","C__ALOND033","21/05/2025","","F"
"_A","LOND","X","01/04/1996","C__ALOND042","18/06/2025","","F"
"_A","LORM","X","14/05/2014","2__ALORM000","14/05/2014","","T"
"_A","LUME","X","18/11/2009","2__ALUME000","18/11/2009","","T"
"_A","LUMO","X","19/07/2017","2__ALUMO000","19/07/2017","22/11/2023","T"
"_A","LVDR","X","16/03/2016","2__ALVDR000","16/03/2016","17/07/2024","T"
"_A","MAEL","X","19/08/2009","2__AMAEL000","19/08/2009","","T"
"_A","MAET","X","15/10/2014","2__AMAET000","15/10/2014","","T"
"_A","MAGN","X","15/06/2011","2__AMAGN000","15/06/2011","20/03/2024","T"
"_A","MAGN","X","15/06/2011","C__AMAGN002","17/10/2018","20/03/2024","F"
"_A","MAGN","X","15/06/2011","C__AMAGN009","20/02/2019","20/03/2024","F"
"_A","MAIN","X","15/11/2017","2__AMAIN000","15/11/2017","16/08/2023","T"
"_A","MANW","X","01/04/1996","2__AMANW000","21/11/2000","","T"
"_A","MARB","X","18/09/2013","2__AMARB000","18/09/2013","","T"
"_A","MARB","X","18/09/2013","2__AMARB001","19/08/2020","","F"
"_A","MARI","X","16/03/2016","2__AMARI000","16/03/2016","","T"
"_A","MARY","X","20/01/2021","2__AMARY000","20/01/2021","14/08/2023","T"
"_A","MASS","X","20/01/2021","2__AMASS000","20/01/2021","17/08/2022","T"
"_A","MATT","X","19/10/2016","2__AMATT000","19/10/2016","21/11/2019","T"
"_A","MICH","X","20/01/2021","2__AMICH000","20/01/2021","17/08/2022","T"
"_A","MIDE","X","01/04/1996","2__AMIDE000","07/09/2000","16/04/2025","T"
"_A","MINN","X","20/01/2021","2__AMINN000","20/01/2021","17/08/2022","T"
"_A","MINT","X","16/03/2016","2__AMINT000","16/03/2016","","T"
"_A","MISS","X","15/08/2018","2__AMISS000","15/08/2018","","T"
"_A","MONT","X","21/12/2016","2__AMONT000","21/12/2016","","T"
"_A","MRCY","X","17/06/2015","2__AMRCY000","17/06/2015","","T"
"_A","MRCY","X","17/06/2015","2__AMRCY001","20/03/2024","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY002","20/09/2017","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY004","18/12/2024","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY009","20/02/2019","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY029","16/04/2025","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY031","21/05/2025","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY032","21/05/2025","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY033","21/05/2025","","F"
"_A","MRCY","X","17/06/2015","C__AMRCY042","18/06/2025","","F"
"_A","MSCG","X","01/04/2006","2__AMSCG000","01/04/2006","16/11/2016","T"
"_A","MTRL","X","18/11/2015","2__AMTRL000","18/11/2015","","T"
"_A","NATP","X","01/04/1996","2__ANATP000","07/09/2000","","T"
"_A","NATP","X","01/04/1996","C__ANATP002","16/11/2016","","F"
"_A","NATP","X","01/04/1996","C__ANATP009","20/02/2019","","F"
"_A","NATP","X","01/04/1996","C__ANATP029","16/04/2025","","F"
"_A","NATP","X","01/04/1996","C__ANATP031","21/05/2025","","F"
"_A","NATP","X","01/04/1996","C__ANATP032","21/05/2025","","F"
"_A","NATP","X","01/04/1996","C__ANATP033","21/05/2025","","F"
"_A","NATP","X","01/04/1996","C__ANATP042","18/06/2025","","F"
"_A","NCKL","X","17/06/2015","2__ANCKL000","17/06/2015","24/01/2024","T"
"_A","NEEB","X","01/04/1996","2__ANEEB000","01/09/2000","01/10/2021","T"
"_A","NELC","X","01/04/1996","2__ANELC000","27/09/2000","14/10/2015","T"
"_A","NEVA","X","11/04/2018","2__ANEVA000","11/04/2018","","T"
"_A","NEWP","X","16/11/2016","2__ANEWP000","16/11/2016","31/01/2022","T"
"_A","NEWP","X","16/11/2016","C__ANEWP002","17/10/2018","18/08/2021","F"
"_A","NEWP","X","16/11/2016","C__ANEWP009","20/02/2019","18/08/2021","F"
"_A","NORW","X","01/04/1996","2__ANORW000","25/09/2000","22/11/2023","T"
"_A","NUCE","X","01/04/1996","2__ANUCE000","01/09/2000","","T"
"_A","NXTS","X","22/05/2024","2__ANXTS000","22/05/2024","","T"
"_A","OBEL","X","19/03/2025","2__AOBEL000","19/03/2025","","T"
"_A","OBER","X","17/10/2012","2__AOBER000","17/10/2012","18/07/2019","T"
"_A","OFTM","X","22/06/2022","2__AOFTM000","22/06/2022","","T"
"_A","OGAS","X","25/07/2003","2__AOGAS000","25/07/2003","","T"
"_A","OHIO","X","20/01/2021","2__AOHIO000","20/01/2021","17/08/2022","T"
"_A","OMNI","X","20/11/2019","2__AOMNI000","20/11/2019","","T"
"_A","OPAL","X","16/11/2016","2__AOPAL000","16/11/2016","19/05/2021","T"
"_A","OREB","X","15/11/2017","2__AOREB000","15/11/2017","","T"
"_A","OREG","X","11/04/2018","2__AOREG000","11/04/2018","","T"
"_A","OSMI","X","18/02/2015","2__AOSMI000","18/02/2015","20/07/2022","T"
"_A","OVAL","X","20/03/2019","2__AOVAL000","20/03/2019","","T"
"_A","OVOE","X","19/08/2009","2__AOVOE000","19/08/2009","","T"
"_A","OXPO","X","09/08/2002","2__AOXPO000","09/08/2002","","T"
"_A","OXPO","X","09/08/2002","2__AOXPO001","15/11/2017","13/06/2018","F"
"_A","OXPO","X","09/08/2002","C__AOXPO002","17/10/2018","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO009","20/02/2019","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO029","16/04/2025","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO031","21/05/2025","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO032","21/05/2025","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO033","21/05/2025","","F"
"_A","OXPO","X","09/08/2002","C__AOXPO042","18/06/2025","","F"
"_A","PADD","X","18/09/2013","2__APADD000","18/09/2013","","T"
"_A","PALL","X","18/02/2015","2__APALL000","18/02/2015","12/05/2023","T"
"_A","PARK","X","21/12/2016","2__APARK000","21/12/2016","23/01/2019","T"
"_A","PERL","X","20/02/2019","2__APERL000","20/02/2019","","T"
"_A","PGEN","X","01/04/1996","2__APGEN000","07/09/2000","","T"
"_A","PGEN","X","01/04/1996","C__APGEN002","16/11/2016","","F"
"_A","PGEN","X","01/04/1996","C__APGEN009","20/02/2019","","F"
"_A","PGEN","X","01/04/1996","C__APGEN029","16/04/2025","","F"
"_A","PGEN","X","01/04/1996","C__APGEN031","21/05/2025","","F"
"_A","PGEN","X","01/04/1996","C__APGEN032","21/05/2025","","F"
"_A","PGEN","X","01/04/1996","C__APGEN033","21/05/2025","","F"
"_A","PGEN","X","01/04/1996","C__APGEN042","18/06/2025","","F"
"_A","PILO","X","20/07/2016","2__APILO000","20/07/2016","","T"
"_A","PION","X","17/08/2016","2__APION000","17/08/2016","17/08/2022","T"
"_A","PIRO","X","15/11/2017","2__APIRO000","15/11/2017","18/05/2022","T"
"_A","POWQ","X","16/09/2015","2__APOWQ000","16/09/2015","","T"
"_A","POWQ","X","16/09/2015","2__APOWQ001","19/03/2025","","F"
"_A","POWQ","X","16/09/2015","C__APOWQ029","16/04/2025","","F"
"_A","POWQ","X","16/09/2015","C__APOWQ031","21/05/2025","","F"
"_A","POWQ","X","16/09/2015","C__APOWQ032","21/05/2025","","F"
"_A","POWQ","X","16/09/2015","C__APOWQ033","21/05/2025","","F"
"_A","POWQ","X","16/09/2015","C__APOWQ042","18/06/2025","","F"
"_A","PROZ","X","19/10/2016","2__APROZ000","19/10/2016","","T"
"_A","PSUK","X","16/03/2016","2__APSUK000","16/03/2016","21/12/2022","T"
"_A","PTPT","X","21/07/2021","2__APTPT000","21/07/2021","22/01/2025","T"
"_A","PURE","X","24/01/2003","2__APURE000","24/01/2003","","T"
"_A","PURE","X","24/01/2003","C__APURE002","16/11/2016","","F"
"_A","PURE","X","24/01/2003","C__APURE009","20/02/2019","","F"
"_A","PURE","X","24/01/2003","C__APURE029","16/04/2025","","F"
"_A","PURE","X","24/01/2003","C__APURE031","21/05/2025","","F"
"_A","PURE","X","24/01/2003","C__APURE032","21/05/2025","","F"
"_A","PURE","X","24/01/2003","C__APURE033","21/05/2025","","F"
"_A","PURE","X","24/01/2003","C__APURE042","18/06/2025","","F"
"_A","PUTY","X","21/12/2016","2__APUTY000","21/12/2016","","T"
"_A","QEEN","X","21/12/2016","2__AQEEN000","21/12/2016","","T"
"_A","RAYL","X","15/02/2017","2__ARAYL000","15/02/2017","","T"
"_A","RBOS","X","11/03/2008","2__ARBOS000","11/03/2008","26/06/2012","T"
"_A","REBE","X","22/06/2022","2__AREBE000","22/06/2022","","T"
"_A","REGE","X","18/09/2013","2__AREGE000","18/09/2013","","T"
"_A","REGE","X","18/09/2013","C__AREGE029","16/04/2025","","F"
"_A","REGE","X","18/09/2013","C__AREGE031","21/05/2025","","F"
"_A","REGE","X","18/09/2013","C__AREGE032","21/05/2025","","F"
"_A","REGE","X","18/09/2013","C__AREGE033","21/05/2025","","F"
"_A","REGE","X","18/09/2013","C__AREGE042","18/06/2025","","F"
"_A","RENC","X","01/04/1996","2__ARENC000","01/09/2000","","T"
"_A","RHOD","X","18/02/2015","2__ARHOD000","18/02/2015","","T"
"_A","ROSE","X","17/08/2016","2__AROSE000","17/08/2016","22/02/2023","T"
"_A","RUTH","X","15/02/2017","2__ARUTH000","15/02/2017","","T"
"_A","RUTL","X","22/09/2021","2__ARUTL000","22/09/2021","","T"
"_A","RUTL","X","22/09/2021","C__ARUTL029","16/04/2025","","F"
"_A","RUTL","X","22/09/2021","C__ARUTL031","21/05/2025","","F"
"_A","RUTL","X","22/09/2021","C__ARUTL032","21/05/2025","","F"
"_A","RUTL","X","22/09/2021","C__ARUTL033","21/05/2025","","F"
"_A","RUTL","X","22/09/2021","C__ARUTL042","18/06/2025","","F"
"_A","RWED","X","22/02/2002","2__ARWED000","22/02/2002","","T"
"_A","RWED","X","22/02/2002","C__ARWED002","16/11/2016","","F"
"_A","RWED","X","22/02/2002","C__ARWED009","20/02/2019","","F"
"_A","RWED","X","22/02/2002","C__ARWED029","16/04/2025","","F"
"_A","RWED","X","22/02/2002","C__ARWED031","21/05/2025","","F"
"_A","RWED","X","22/02/2002","C__ARWED032","21/05/2025","","F"
"_A","RWED","X","22/02/2002","C__ARWED033","21/05/2025","","F"
"_A","RWED","X","22/02/2002","C__ARWED042","18/06/2025","","F"
"_A","SANT","X","17/08/2016","2__ASANT000","17/08/2016","","T"
"_A","SAPH","X","15/03/2017","2__ASAPH000","15/03/2017","","T"
"_A","SAPH","X","15/03/2017","C__ASAPH029","16/04/2025","","F"
"_A","SAPH","X","15/03/2017","C__ASAPH031","21/05/2025","","F"
"_A","SAPH","X","15/03/2017","C__ASAPH032","21/05/2025","","F"
"_A","SAPH","X","15/03/2017","C__ASAPH033","21/05/2025","","F"
"_A","SAPH","X","15/03/2017","C__ASAPH042","18/06/2025","","F"
"_A","SATU","X","15/03/2017","2__ASATU000","15/03/2017","21/05/2020","T"
"_A","SCAF","X","17/10/2018","2__ASCAF000","17/10/2018","","T"
"_A","SCAF","X","17/10/2018","C__ASCAF029","16/04/2025","","F"
"_A","SCAF","X","17/10/2018","C__ASCAF031","21/05/2025","","F"
"_A","SCAF","X","17/10/2018","C__ASCAF032","21/05/2025","","F"
"_A","SCAF","X","17/10/2018","C__ASCAF033","21/05/2025","","F"
"_A","SCAF","X","17/10/2018","C__ASCAF042","18/06/2025","","F"
"_A","SCEL","X","20/11/2024","2__ASCEL000","20/11/2024","","T"
"_A","SCOR","X","21/04/2021","2__ASCOR000","21/04/2021","","T"
"_A","SEEB","X","01/04/1996","2__ASEEB000","01/09/2000","","T"
"_A","SEEE","X","19/09/2018","2__ASEEE000","19/09/2018","","T"
"_A","SIMC","X","20/02/2019","2__ASIMC000","20/02/2019","","T"
"_A","SING","X","19/10/2016","2__ASING000","19/10/2016","","T"
"_A","SINQ","X","16/09/2015","2__ASINQ000","16/09/2015","","T"
"_A","SIRO","X","14/08/2013","2__ASIRO000","14/08/2013","16/10/2024","T"
"_A","SKID","X","18/12/2019","2__ASKID000","18/12/2019","","T"
"_A","SKLN","X","11/04/2018","2__ASKLN000","11/04/2018","21/04/2021","T"
"_A","SLVR","X","17/06/2015","2__ASLVR000","17/06/2015","01/09/2024","T"
"_A","SMAE","X","17/02/2021","2__ASMAE000","17/02/2021","","T"
"_A","SMAE","X","17/02/2021","C__ASMAE029","16/04/2025","","F"
"_A","SMAE","X","17/02/2021","C__ASMAE031","21/05/2025","","F"
"_A","SMAE","X","17/02/2021","C__ASMAE032","21/05/2025","","F"
"_A","SMAE","X","17/02/2021","C__ASMAE033","21/05/2025","","F"
"_A","SMAE","X","17/02/2021","C__ASMAE042","18/06/2025","","F"
"_A","SMAL","X","20/06/2012","2__ASMAL000","14/11/2003","15/12/2010","T"
"_A","SMAL","X","20/06/2012","2__ASMAL000","20/06/2012","16/03/2016","T"
"_A","SMAR","X","18/01/2002","2__ASMAR000","18/01/2002","","T"
"_A","SMAR","X","18/01/2002","C__ASMAR002","16/11/2016","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR009","20/02/2019","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR029","16/04/2025","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR031","21/05/2025","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR032","21/05/2025","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR033","21/05/2025","","F"
"_A","SMAR","X","18/01/2002","C__ASMAR042","18/06/2025","","F"
"_A","SNFR","X","17/08/2016","2__ASNFR000","17/08/2016","22/01/2020","T"
"_A","SOUT","X","01/04/1996","2__ASOUT000","08/09/2000","","T"
"_A","SOUT","X","01/04/1996","C__ASOUT002","16/11/2016","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT009","20/02/2019","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT029","16/04/2025","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT031","21/05/2025","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT032","21/05/2025","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT033","21/05/2025","","F"
"_A","SOUT","X","01/04/1996","C__ASOUT042","18/06/2025","","F"
"_A","SPAL","X","15/03/2017","2__ASPAL000","15/03/2017","","T"
"_A","SPOW","X","01/04/1996","2__ASPOW000","21/11/2000","","T"
"_A","SPOW","X","01/04/1996","C__ASPOW002","16/11/2016","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW009","20/02/2019","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW029","16/04/2025","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW031","21/05/2025","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW032","21/05/2025","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW033","21/05/2025","","F"
"_A","SPOW","X","01/04/1996","C__ASPOW042","18/06/2025","","F"
"_A","SPRK","X","11/01/2008","2__ASPRK000","11/01/2008","22/11/2023","T"
"_A","SQKY","X","17/07/2019","2__ASQKY000","17/07/2019","","T"
"_A","SQKY","X","17/07/2019","2__ASQKY001","17/04/2024","","F"
"_A","STAT","X","20/10/2010","2__ASTAT000","20/10/2010","","T"
"_A","STAT","X","20/10/2010","2__ASTAT001","25/11/2020","","F"
"_A","STAT","X","20/10/2010","2__ASTAT002","25/11/2020","","F"
"_A","STAT","X","20/10/2010","2__ASTAT003","26/05/2021","","F"
"_A","STAT","X","20/10/2010","2__ASTAT004","26/05/2021","","F"
"_A","STAT","X","20/10/2010","2__ASTAT005","26/05/2021","","F"
"_A","STAT","X","20/10/2010","2__ASTAT006","20/11/2024","","F"
"_A","STAT","X","20/10/2010","2__ASTAT007","20/11/2024","","F"
"_A","STAT","X","20/10/2010","2__ASTAT008","20/11/2024","","F"
"_A","STAT","X","20/10/2010","2__ASTAT009","22/01/2025","","F"
"_A","STAT","X","20/10/2010","C__ASTAT002","16/11/2016","","F"
"_A","STAT","X","20/10/2010","C__ASTAT009","20/02/2019","","F"
"_A","STAT","X","20/10/2010","C__ASTAT029","16/04/2025","","F"
"_A","STAT","X","20/10/2010","C__ASTAT031","21/05/2025","","F"
"_A","STAT","X","20/10/2010","C__ASTAT032","21/05/2025","","F"
"_A","STAT","X","20/10/2010","C__ASTAT033","21/05/2025","","F"
"_A","STAT","X","20/10/2010","C__ASTAT042","18/06/2025","","F"
"_A","SWAE","X","01/04/1996","2__ASWAE000","08/09/2000","","T"
"_A","SWDP","X","16/03/2016","2__ASWDP000","16/03/2016","","T"
"_A","SWEB","X","01/04/1996","2__ASWEB000","07/09/2000","","T"
"_A","SWEL","X","14/03/2018","2__ASWEL000","14/03/2018","23/05/2022","T"
"_A","SYMB","X","29/11/2012","2__ASYMB000","29/11/2012","22/02/2023","T"
"_A","SYMB","X","29/11/2012","C__ASYMB002","16/11/2016","22/02/2023","F"
"_A","SYMB","X","29/11/2012","C__ASYMB009","20/02/2019","22/02/2023","F"
"_A","TANA","X","11/04/2018","2__ATANA000","11/04/2018","17/07/2019","T"
"_A","TEAM","X","20/02/2004","2__ATEAM000","20/02/2004","03/05/2018","T"
"_A","TEGP","X","19/03/2025","2__ATEGP000","19/03/2025","","T"
"_A","TEMP","X","21/12/2016","2__ATEMP000","21/12/2016","23/04/2020","T"
"_A","TEXA","X","15/11/2017","2__ATEXA000","15/11/2017","","T"
"_A","TGPL","X","20/10/2000","2__ATGPL000","05/02/2001","","T"
"_A","TGPL","X","20/10/2000","C__ATGPL002","16/11/2016","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL009","20/02/2019","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL029","16/04/2025","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL031","21/05/2025","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL032","21/05/2025","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL033","21/05/2025","","F"
"_A","TGPL","X","20/10/2000","C__ATGPL042","18/06/2025","","F"
"_A","THLE","X","17/08/2016","2__ATHLE000","17/08/2016","","T"
"_A","THRE","X","22/01/2014","2__ATHRE000","22/01/2014","","T"
"_A","THRE","X","22/01/2014","C__ATHRE029","16/04/2025","","F"
"_A","THRE","X","22/01/2014","C__ATHRE031","21/05/2025","","F"
"_A","THRE","X","22/01/2014","C__ATHRE032","21/05/2025","","F"
"_A","THRE","X","22/01/2014","C__ATHRE033","21/05/2025","","F"
"_A","THRE","X","22/01/2014","C__ATHRE042","18/06/2025","","F"
"_A","TILL","X","20/02/2019","2__ATILL000","20/02/2019","","T"
"_A","TLWD","X","18/11/2015","2__ATLWD000","18/11/2015","","T"
"_A","TNDO","X","18/11/2015","2__ATNDO000","18/11/2015","","T"
"_A","TOGO","X","20/12/2017","2__ATOGO000","20/12/2017","","T"
"_A","TONB","X","23/01/2019","2__ATONB000","23/01/2019","","T"
"_A","TOTO","X","18/10/2017","2__ATOTO000","18/10/2017","20/07/2022","T"
"_A","TRAM","X","16/09/2015","2__ATRAM000","16/09/2015","","T"
"_A","TREX","X","07/12/2007","2__ATREX000","07/12/2007","20/07/2022","T"
"_A","TULP","X","16/03/2016","2__ATULP000","16/03/2016","","T"
"_A","UCGO","X","22/07/2020","2__AUCGO000","22/07/2020","","T"
"_A","UCGO","X","22/07/2020","2__AUCGO001","16/09/2020","16/12/2020","F"
"_A","UGAP","X","21/04/2021","2__AUGAP000","21/04/2021","","T"
"_A","UKPR","X","20/04/2016","2__AUKPR000","20/04/2016","","T"
"_A","UKPR","X","20/04/2016","2__AUKPR001","22/04/2020","","F"
"_A","UKPR","X","20/04/2016","C__AUKPR002","20/09/2017","","F"
"_A","UKPR","X","20/04/2016","C__AUKPR009","20/02/2019","","F"
"_A","UKPR","X","20/04/2016","C__AUKPR029","16/04/2025","","F"
