"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Effective To Settlement Date (AFOYCS)"
"_H","8","0488","28/09/2003","28/09/2003",""
"_J","8","0488","28/09/2003","28/09/2003",""
"_K","8","0488","28/09/2003","28/09/2003",""
"_L","8","0488","28/09/2003","28/09/2003",""
"_M","8","0488","28/09/2003","28/09/2003",""
"_N","8","0488","28/09/2003","01/04/2005",""
"_P","8","0488","28/09/2003","01/04/2005",""
"_C","8","0489","28/09/2003","28/09/2003",""
"_D","8","0489","28/09/2003","28/09/2003",""
"_E","8","0489","28/09/2003","28/09/2003",""
"_F","8","0489","28/09/2003","28/09/2003",""
"_G","8","0489","28/09/2003","28/09/2003",""
"_J","8","0489","28/09/2003","28/09/2003","31/03/2023"
"_K","8","0489","28/09/2003","28/09/2003","31/03/2023"
"_M","8","0489","28/09/2003","28/09/2003",""
"_N","8","0489","28/09/2003","01/04/2005",""
"_P","8","0489","28/09/2003","01/04/2005",""
"_H","8","0489","28/09/2003","01/04/2015",""
"_A","8","0489","28/09/2003","01/04/2016",""
"_B","8","0489","28/09/2003","01/04/2016",""
"_L","8","0489","28/09/2003","01/04/2016",""
"_J","8","0489","28/09/2003","01/04/2023",""
"_K","8","0489","28/09/2003","01/04/2023",""
"_A","8","0490","28/09/2003","28/09/2003",""
"_B","8","0490","28/09/2003","28/09/2003",""
"_C","8","0490","28/09/2003","28/09/2003",""
"_E","8","0490","28/09/2003","28/09/2003",""
"_F","8","0490","28/09/2003","28/09/2003",""
"_G","8","0490","28/09/2003","28/09/2003",""
"_H","8","0490","28/09/2003","28/09/2003",""
"_J","8","0490","28/09/2003","28/09/2003",""
"_L","8","0490","28/09/2003","28/09/2003",""
"_M","8","0490","28/09/2003","28/09/2003",""
"_N","8","0490","28/09/2003","01/04/2005",""
"_P","8","0490","28/09/2003","01/04/2005",""
"_D","8","0490","28/09/2003","01/04/2015",""
"_K","8","0490","28/09/2003","01/04/2015",""
"_A","8","0491","28/09/2003","28/09/2003",""
"_B","8","0491","28/09/2003","28/09/2003",""
"_C","8","0491","28/09/2003","28/09/2003",""
"_D","8","0491","28/09/2003","28/09/2003",""
"_E","8","0491","28/09/2003","28/09/2003",""
"_F","8","0491","28/09/2003","28/09/2003",""
"_G","8","0491","28/09/2003","28/09/2003",""
"_H","8","0491","28/09/2003","28/09/2003",""
"_J","8","0491","28/09/2003","28/09/2003",""
"_K","8","0491","28/09/2003","28/09/2003",""
"_L","8","0491","28/09/2003","28/09/2003",""
"_M","8","0491","28/09/2003","28/09/2003",""
"_N","8","0491","28/09/2003","01/04/2005",""
"_P","8","0491","28/09/2003","01/04/2005",""
"_A","8","0492","28/09/2003","28/09/2003",""
"_B","8","0492","28/09/2003","28/09/2003",""
"_C","8","0492","28/09/2003","28/09/2003",""
"_D","8","0492","28/09/2003","28/09/2003",""
"_E","8","0492","28/09/2003","28/09/2003",""
"_F","8","0492","28/09/2003","28/09/2003",""
"_G","8","0492","28/09/2003","28/09/2003",""
"_H","8","0492","28/09/2003","28/09/2003",""
"_J","8","0492","28/09/2003","28/09/2003",""
"_K","8","0492","28/09/2003","28/09/2003",""
"_L","8","0492","28/09/2003","28/09/2003",""
"_M","8","0492","28/09/2003","28/09/2003",""
"_N","8","0492","28/09/2003","01/04/2005",""
"_P","8","0492","28/09/2003","01/04/2005",""
"_A","8","0493","28/09/2003","28/09/2003",""
"_B","8","0493","28/09/2003","28/09/2003",""
"_C","8","0493","28/09/2003","28/09/2003",""
"_D","8","0493","28/09/2003","28/09/2003",""
"_E","8","0493","28/09/2003","28/09/2003",""
"_F","8","0493","28/09/2003","28/09/2003",""
"_G","8","0493","28/09/2003","28/09/2003",""
"_H","8","0493","28/09/2003","28/09/2003",""
"_J","8","0493","28/09/2003","28/09/2003",""
"_K","8","0493","28/09/2003","28/09/2003",""
"_L","8","0493","28/09/2003","28/09/2003",""
"_M","8","0493","28/09/2003","28/09/2003",""
"_N","8","0493","28/09/2003","01/04/2005",""
"_P","8","0493","28/09/2003","01/04/2005",""
"_A","8","0494","28/09/2003","28/09/2003",""
"_B","8","0494","28/09/2003","28/09/2003",""
"_C","8","0494","28/09/2003","28/09/2003",""
"_D","8","0494","28/09/2003","28/09/2003",""
"_E","8","0494","28/09/2003","28/09/2003",""
"_F","8","0494","28/09/2003","28/09/2003",""
"_G","8","0494","28/09/2003","28/09/2003",""
"_H","8","0494","28/09/2003","28/09/2003",""
"_J","8","0494","28/09/2003","28/09/2003",""
"_K","8","0494","28/09/2003","28/09/2003",""
"_L","8","0494","28/09/2003","28/09/2003","31/03/2023"
"_M","8","0494","28/09/2003","28/09/2003",""
"_N","8","0494","28/09/2003","01/04/2005",""
"_P","8","0494","28/09/2003","01/04/2005",""
"_L","8","0494","28/09/2003","01/04/2023",""
"_A","8","0495","28/09/2003","28/09/2003",""
"_B","8","0495","28/09/2003","28/09/2003",""
"_C","8","0495","28/09/2003","28/09/2003",""
"_D","8","0495","28/09/2003","28/09/2003",""
"_E","8","0495","28/09/2003","28/09/2003",""
"_F","8","0495","28/09/2003","28/09/2003",""
"_G","8","0495","28/09/2003","28/09/2003",""
"_H","8","0495","28/09/2003","28/09/2003",""
"_J","8","0495","28/09/2003","28/09/2003",""
"_K","8","0495","28/09/2003","28/09/2003",""
"_L","8","0495","28/09/2003","28/09/2003",""
"_M","8","0495","28/09/2003","28/09/2003",""
"_N","8","0495","28/09/2003","01/04/2005",""
"_P","8","0495","28/09/2003","01/04/2005",""
"_A","8","0496","28/09/2003","28/09/2003",""
"_B","8","0496","28/09/2003","28/09/2003",""
"_C","8","0496","28/09/2003","28/09/2003",""
"_D","8","0496","28/09/2003","28/09/2003",""
"_E","8","0496","28/09/2003","28/09/2003",""
"_F","8","0496","28/09/2003","28/09/2003",""
"_G","8","0496","28/09/2003","28/09/2003",""
"_H","8","0496","28/09/2003","28/09/2003",""
"_J","8","0496","28/09/2003","28/09/2003",""
"_K","8","0496","28/09/2003","28/09/2003",""
"_L","8","0496","28/09/2003","28/09/2003",""
"_M","8","0496","28/09/2003","28/09/2003",""
"_N","8","0496","28/09/2003","01/04/2005",""
"_P","8","0496","28/09/2003","01/04/2005",""
"_A","8","0497","28/09/2003","28/09/2003",""
"_B","8","0497","28/09/2003","28/09/2003",""
"_C","8","0497","28/09/2003","28/09/2003",""
"_D","8","0497","28/09/2003","28/09/2003",""
"_E","8","0497","28/09/2003","28/09/2003",""
"_F","8","0497","28/09/2003","28/09/2003",""
"_G","8","0497","28/09/2003","28/09/2003",""
"_H","8","0497","28/09/2003","28/09/2003",""
"_J","8","0497","28/09/2003","28/09/2003",""
"_K","8","0497","28/09/2003","28/09/2003",""
"_M","8","0497","28/09/2003","28/09/2003",""
"_N","8","0497","28/09/2003","01/04/2005",""
"_P","8","0497","28/09/2003","01/04/2005",""
"_L","8","0497","28/09/2003","01/04/2015",""
"_A","8","0498","28/09/2003","28/09/2003",""
"_C","8","0498","28/09/2003","28/09/2003",""
"_E","8","0498","28/09/2003","28/09/2003",""
"_F","8","0498","28/09/2003","28/09/2003",""
"_G","8","0498","28/09/2003","28/09/2003",""
"_H","8","0498","28/09/2003","28/09/2003",""
"_J","8","0498","28/09/2003","28/09/2003","31/03/2023"
"_K","8","0498","28/09/2003","28/09/2003","31/03/2023"
"_M","8","0498","28/09/2003","28/09/2003",""
"_N","8","0498","28/09/2003","01/04/2005",""
"_P","8","0498","28/09/2003","01/04/2005",""
"_D","8","0498","28/09/2003","01/04/2015",""
"_B","8","0498","28/09/2003","01/04/2016",""
"_L","8","0498","28/09/2003","01/04/2016",""
"_J","8","0498","28/09/2003","01/04/2023",""
"_K","8","0498","28/09/2003","01/04/2023",""
"_P","2","0499","20/01/2021","20/01/2021",""
"_P","4","0499","20/01/2021","20/01/2021",""
"_P","2","0500","20/01/2021","20/01/2021",""
"_P","4","0500","20/01/2021","20/01/2021",""
"_P","1","0501","17/08/2022","17/08/2022",""
"_P","3","0501","17/08/2022","17/08/2022",""
"_P","2","0502","20/01/2021","20/01/2021",""
"_P","4","0502","20/01/2021","20/01/2021",""
"_P","2","0503","20/01/2021","20/01/2021",""
"_P","4","0503","20/01/2021","20/01/2021",""
"_P","1","0504","17/08/2022","17/08/2022",""
"_P","3","0504","17/08/2022","17/08/2022",""
"_P","2","0505","20/01/2021","20/01/2021",""
"_P","4","0505","20/01/2021","20/01/2021",""
"_P","2","0506","20/01/2021","20/01/2021",""
"_P","4","0506","20/01/2021","20/01/2021",""
"_P","2","0507","17/08/2022","17/08/2022",""
"_P","4","0507","17/08/2022","17/08/2022",""
"_P","2","0508","20/01/2021","20/01/2021",""
"_P","4","0508","20/01/2021","20/01/2021",""
"_P","2","0509","20/01/2021","20/01/2021",""
"_P","4","0509","20/01/2021","20/01/2021",""
"_P","2","0510","16/09/2020","16/09/2020",""
"_P","2","0511","20/01/2021","20/01/2021",""
"_P","4","0511","20/01/2021","20/01/2021",""
"_P","2","0512","20/01/2021","20/01/2021",""
"_P","4","0512","20/01/2021","20/01/2021",""
"_P","2","0513","20/01/2021","20/01/2021",""
"_P","4","0513","20/01/2021","20/01/2021",""
"_P","2","0514","17/08/2022","17/08/2022",""
"_P","4","0514","17/08/2022","17/08/2022",""
"_P","2","0516","20/01/2021","20/01/2021",""
"_P","4","0516","20/01/2021","20/01/2021",""
"_P","2","0517","20/01/2021","20/01/2021",""
"_P","4","0517","20/01/2021","20/01/2021",""
"_P","1","0518","17/08/2022","17/08/2022",""
"_P","3","0518","17/08/2022","17/08/2022",""
"_P","2","0519","20/01/2021","20/01/2021",""
"_P","4","0519","20/01/2021","20/01/2021",""
"_P","2","0520","20/01/2021","20/01/2021",""
"_P","4","0520","20/01/2021","20/01/2021",""
"_P","1","0521","17/08/2022","17/08/2022",""
"_P","3","0521","17/08/2022","17/08/2022",""
"_P","2","0522","20/01/2021","20/01/2021",""
"_P","4","0522","20/01/2021","20/01/2021",""
"_P","2","0523","20/01/2021","20/01/2021",""
"_P","4","0523","20/01/2021","20/01/2021",""
"_P","2","0524","20/01/2021","20/01/2021",""
"_P","4","0524","20/01/2021","20/01/2021",""
"_P","2","0525","20/01/2021","20/01/2021",""
"_P","4","0525","20/01/2021","20/01/2021",""
"_P","2","0526","17/08/2022","17/08/2022",""
"_P","4","0526","17/08/2022","17/08/2022",""
"_P","2","0527","20/01/2021","20/01/2021",""
"_P","2","0528","20/01/2021","20/01/2021",""
"_P","4","0528","20/01/2021","20/01/2021",""
"_P","2","0529","20/01/2021","20/01/2021",""
"_P","4","0529","20/01/2021","20/01/2021",""
"_P","2","0530","17/08/2022","17/08/2022",""
"_P","4","0530","17/08/2022","17/08/2022",""
"_P","4","0531","20/01/2021","20/01/2021",""
"_P","4","0532","20/01/2021","20/01/2021",""
"_P","2","0534","20/01/2021","20/01/2021",""
"_P","4","0534","20/01/2021","20/01/2021",""
"_P","2","0536","20/01/2021","20/01/2021",""
"_P","4","0536","20/01/2021","20/01/2021",""
"_P","2","0538","20/01/2021","20/01/2021",""
"_P","1","0539","17/08/2022","17/08/2022",""
"_P","2","0540","20/01/2021","20/01/2021",""
"_P","2","0541","17/08/2022","17/08/2022",""
"_P","4","0541","17/08/2022","17/08/2022",""
"_P","2","0542","20/01/2021","20/01/2021",""
"_P","4","0542","20/01/2021","20/01/2021",""
"_P","2","0543","20/01/2021","20/01/2021",""
"_P","4","0543","20/01/2021","20/01/2021",""
"_P","2","0544","17/08/2022","17/08/2022",""
"_P","4","0544","17/08/2022","17/08/2022",""
"_P","2","0545","20/01/2021","20/01/2021",""
"_P","2","0546","20/01/2021","20/01/2021",""
"_P","2","0548","20/01/2021","20/01/2021",""
"_P","2","0549","20/01/2021","20/01/2021",""
"_P","2","0550","20/01/2021","20/01/2021",""
"_P","1","0551","17/08/2022","17/08/2022",""
"_P","3","0551","17/08/2022","17/08/2022",""
"_P","2","0552","20/01/2021","20/01/2021",""
"_P","4","0552","20/01/2021","20/01/2021",""
"_P","2","0553","20/01/2021","20/01/2021",""
"_P","4","0553","20/01/2021","20/01/2021",""
"_P","4","0554","20/01/2021","20/01/2021",""
"_P","4","0555","20/01/2021","20/01/2021",""
"_P","2","0557","20/01/2021","20/01/2021",""
"_P","4","0557","20/01/2021","20/01/2021",""
"_P","2","0558","20/01/2021","20/01/2021",""
"_P","4","0558","20/01/2021","20/01/2021",""
"_P","1","0559","17/08/2022","17/08/2022",""
"_P","3","0559","17/08/2022","17/08/2022",""
"_P","2","0560","20/01/2021","20/01/2021",""
"_P","4","0560","20/01/2021","20/01/2021",""
"_P","2","0561","20/01/2021","20/01/2021",""
"_P","4","0561","20/01/2021","20/01/2021",""
"_P","2","0562","17/08/2022","17/08/2022",""
"_P","4","0562","17/08/2022","17/08/2022",""
"_P","2","0563","20/01/2021","20/01/2021",""
"_P","4","0563","20/01/2021","20/01/2021",""
"_P","2","0564","20/01/2021","20/01/2021",""
"_P","4","0564","20/01/2021","20/01/2021",""
"_P","2","0565","17/08/2022","17/08/2022",""
"_P","4","0565","17/08/2022","17/08/2022",""
"_P","2","0566","20/01/2021","20/01/2021",""
"_P","4","0566","20/01/2021","20/01/2021",""
"_P","2","0567","20/01/2021","20/01/2021",""
"_P","4","0567","20/01/2021","20/01/2021",""
"_P","2","0568","20/01/2021","20/01/2021",""
"_P","2","0570","20/01/2021","20/01/2021",""
"_P","1","0571","17/08/2022","17/08/2022",""
"_P","3","0571","17/08/2022","17/08/2022",""
"_P","2","0572","20/01/2021","20/01/2021",""
"_P","2","0573","20/01/2021","20/01/2021",""
"_P","2","0574","20/01/2021","20/01/2021",""
"_P","1","0575","17/08/2022","17/08/2022",""
"_P","2","0576","20/01/2021","20/01/2021",""
"_P","4","0576","20/01/2021","20/01/2021",""
"_P","2","0577","20/01/2021","20/01/2021",""
"_P","4","0577","20/01/2021","20/01/2021",""
"_P","4","0578","20/01/2021","20/01/2021",""
"_P","4","0579","20/01/2021","20/01/2021",""
"_P","2","0580","20/01/2021","20/01/2021",""
"_P","4","0580","20/01/2021","20/01/2021",""
"_P","2","0581","20/01/2021","20/01/2021",""
"_P","4","0581","20/01/2021","20/01/2021",""
"_P","2","0582","20/01/2021","20/01/2021",""
"_P","2","0583","20/01/2021","20/01/2021",""
"_P","2","0584","20/01/2021","20/01/2021",""
"_P","1","0585","17/08/2022","17/08/2022",""
"_P","3","0585","17/08/2022","17/08/2022",""
"_P","2","0586","20/01/2021","20/01/2021",""
"_P","2","0587","20/01/2021","20/01/2021",""
"_P","2","0588","20/01/2021","20/01/2021",""
"_P","2","0589","20/01/2021","20/01/2021",""
"_P","4","0589","20/01/2021","20/01/2021",""
"_P","2","0590","20/01/2021","20/01/2021",""
"_P","4","0590","20/01/2021","20/01/2021",""
"_P","2","0591","20/01/2021","20/01/2021","20/01/2021"
"_P","2","0591","20/01/2021","21/01/2021",""
"_P","2","0592","17/08/2022","17/08/2022",""
"_P","4","0592","17/08/2022","17/08/2022",""
"_P","2","0593","20/01/2021","20/01/2021",""
"_P","2","0594","17/08/2022","17/08/2022",""
"_P","4","0594","17/08/2022","17/08/2022",""
"_P","2","0595","20/01/2021","20/01/2021",""
"_P","4","0595","20/01/2021","20/01/2021",""
"_P","2","0596","20/01/2021","20/01/2021",""
"_P","4","0596","20/01/2021","20/01/2021",""
"_P","2","0597","17/08/2022","17/08/2022",""
"_P","2","0598","20/01/2021","20/01/2021",""
"_P","4","0598","20/01/2021","20/01/2021",""
"_P","2","0599","17/08/2022","17/08/2022",""
"_P","2","0600","20/01/2021","20/01/2021",""
"_P","2","0601","17/08/2022","17/08/2022",""
"_P","4","0601","17/08/2022","17/08/2022",""
"_P","2","0602","20/01/2021","20/01/2021",""
"_P","4","0602","20/01/2021","20/01/2021",""
"_P","2","0603","17/08/2022","17/08/2022",""
"_P","2","0604","20/01/2021","20/01/2021",""
"_P","2","0605","17/08/2022","17/08/2022",""
"_P","2","0606","20/01/2021","20/01/2021",""
"_P","4","0606","20/01/2021","20/01/2021",""
"_P","2","0607","17/08/2022","17/08/2022",""
"_P","2","0608","20/01/2021","20/01/2021",""
"_P","4","0608","20/01/2021","20/01/2021",""
"_P","2","0609","20/01/2021","20/01/2021",""
"_P","4","0609","20/01/2021","20/01/2021",""
"_D","2","0610","16/09/2020","16/09/2020","31/03/2025"
"_N","2","0610","16/09/2020","16/09/2020","31/03/2025"
"_D","2","0610","16/09/2020","01/04/2025",""
"_N","2","0610","16/09/2020","01/04/2025",""
"_P","2","0612","20/01/2021","20/01/2021",""
"_P","4","0612","20/01/2021","20/01/2021",""
"_P","2","0613","20/01/2021","20/01/2021",""
"_P","4","0613","20/01/2021","20/01/2021",""
"_P","2","0615","20/01/2021","20/01/2021",""
"_P","2","0616","17/08/2022","17/08/2022",""
"_P","4","0616","17/08/2022","17/08/2022",""
"_P","2","0617","17/08/2022","17/08/2022",""
"_P","4","0617","17/08/2022","17/08/2022",""
"_P","2","0618","17/08/2022","17/08/2022",""
"_P","4","0618","17/08/2022","17/08/2022",""
"_P","2","0619","17/08/2022","17/08/2022",""
"_P","4","0619","17/08/2022","17/08/2022",""
"_P","1","0620","17/08/2022","17/08/2022",""
"_P","1","0621","17/08/2022","17/08/2022",""
"_P","2","0622","17/08/2022","17/08/2022",""
"_P","1","0624","17/08/2022","17/08/2022",""
"_P","3","0624","17/08/2022","17/08/2022",""
"_P","2","0625","17/08/2022","17/08/2022",""
"_P","2","0626","17/08/2022","17/08/2022",""
"_P","2","0627","17/08/2022","17/08/2022",""
"_P","4","0627","17/08/2022","17/08/2022",""
"_P","1","0628","17/08/2022","17/08/2022",""
"_P","1","0629","17/08/2022","17/08/2022",""
"_P","2","0631","17/08/2022","17/08/2022",""
"_P","4","0631","17/08/2022","17/08/2022",""
"_P","2","0632","17/08/2022","17/08/2022",""
"_P","2","0633","17/08/2022","17/08/2022",""
"_P","4","0633","17/08/2022","17/08/2022",""
"_P","2","0634","17/08/2022","17/08/2022",""
"_P","2","0635","17/08/2022","17/08/2022",""
"_P","4","0635","17/08/2022","17/08/2022",""
"_P","2","0636","17/08/2022","17/08/2022",""
"_P","4","0636","17/08/2022","17/08/2022",""
"_P","2","0637","17/08/2022","17/08/2022",""
"_P","4","0637","17/08/2022","17/08/2022",""
"_P","2","0638","17/08/2022","17/08/2022",""
"_N","2","0641","21/09/2022","21/09/2022",""
"_N","4","0641","21/09/2022","21/09/2022",""
"_N","2","0642","21/09/2022","21/09/2022",""
"_N","4","0642","21/09/2022","21/09/2022",""
"_N","2","0643","21/09/2022","21/09/2022",""
"_N","4","0643","21/09/2022","21/09/2022",""
"_N","2","0644","21/09/2022","21/09/2022",""
"_N","4","0644","21/09/2022","21/09/2022",""
"_N","2","0701","01/04/1996","01/04/1996",""
"_N","4","0701","01/04/1996","01/04/2018","31/03/2020"
"_N","4","0701","01/04/1996","01/04/2020","31/03/2022"
"_N","4","0701","01/04/1996","01/04/2022","31/03/2023"
"_N","4","0701","01/04/1996","01/04/2023",""
"_N","2","0702","01/04/1996","01/04/2016","31/03/2025"
"_N","4","0702","01/04/1996","01/04/2019","31/03/2020"
"_N","4","0702","01/04/1996","01/04/2020",""
"_N","2","0702","01/04/1996","01/04/2025",""
"_N","2","0703","01/04/1996","01/04/2015",""
"_N","4","0703","01/04/1996","01/04/2015",""
"_N","2","0704","01/04/1996","01/04/1996",""
"_N","4","0704","01/04/1996","01/04/1996",""
"_N","4","0705","01/04/1996","01/04/2013",""
"_N","2","0705","01/04/1996","01/04/2019","31/03/2020"
"_N","2","0705","01/04/1996","01/04/2020",""
"_N","2","0706","01/04/1996","01/04/1996",""
"_N","4","0706","01/04/1996","01/04/1996",""
"_N","2","0707","01/04/1996","01/04/1996",""
"_N","4","0707","01/04/1996","01/04/2018","31/03/2023"
"_N","4","0707","01/04/1996","01/04/2023","31/03/2024"
"_N","4","0707","01/04/1996","01/04/2024",""
"_N","2","0708","01/04/1996","01/04/1996",""
"_N","4","0708","01/04/1996","01/04/1996",""
"_N","2","0709","01/04/1996","01/04/1996","31/03/2024"
"_N","4","0709","01/04/1996","01/04/1996",""
"_N","2","0709","01/04/1996","01/04/2024","31/03/2025"
"_N","2","0709","01/04/1996","01/04/2025",""
"_N","2","0710","01/04/1996","01/04/1996","31/03/2022"
"_N","4","0710","01/04/1996","01/04/2019","31/03/2020"
"_N","4","0710","01/04/1996","01/04/2020",""
"_N","2","0710","01/04/1996","01/04/2022",""
"_N","2","0711","01/04/1996","01/04/2019","31/03/2020"
"_N","4","0711","01/04/1996","01/04/2019","31/03/2020"
"_N","2","0711","01/04/1996","01/04/2020","31/03/2022"
"_N","4","0711","01/04/1996","01/04/2020","31/03/2023"
"_N","2","0711","01/04/1996","01/04/2022",""
"_N","4","0711","01/04/1996","01/04/2023","31/03/2024"
"_N","4","0711","01/04/1996","01/04/2024",""
"_N","2","0712","01/04/1996","01/04/1996","31/03/2020"
"_N","4","0712","01/04/1996","01/04/1996","31/03/2023"
"_N","2","0712","01/04/1996","01/04/2020",""
"_N","4","0712","01/04/1996","01/04/2023","31/03/2024"
"_N","4","0712","01/04/1996","01/04/2024",""
"_N","2","0713","01/04/1996","01/04/1996",""
"_N","4","0713","01/04/1996","01/04/1996",""
"_N","2","0714","01/04/1996","01/04/1996","31/03/2023"
"_N","4","0714","01/04/1996","01/04/1996",""
"_N","2","0714","01/04/1996","01/04/2023",""
"_N","2","0715","01/04/1996","01/04/2019","31/03/2020"
"_N","4","0715","01/04/1996","01/04/2019",""
"_N","2","0715","01/04/1996","01/04/2020","31/03/2022"
"_N","2","0715","01/04/1996","01/04/2022",""
"_N","2","0716","01/04/1996","01/04/1996","31/03/2023"
"_N","4","0716","01/04/1996","01/04/2016","31/03/2024"
"_N","2","0716","01/04/1996","01/04/2023","31/03/2024"
"_N","2","0716","01/04/1996","01/04/2024","31/03/2025"
"_N","4","0716","01/04/1996","01/04/2024",""
"_N","2","0716","01/04/1996","01/04/2025",""
"_N","4","0717","01/04/1996","01/04/2018","31/03/2020"
"_N","2","0717","01/04/1996","01/04/2019","31/03/2020"
"_N","2","0717","01/04/1996","01/04/2020","31/03/2022"
"_N","4","0717","01/04/1996","01/04/2020",""
"_N","2","0717","01/04/1996","01/04/2022",""
"_N","2","0718","01/04/1996","01/04/1996","31/03/2020"
"_N","4","0718","01/04/1996","01/04/1996",""
