"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (GGPCAE)","Researched Average EAC"
"_H","4","0083","01/04/1996","01/04/2014","8551.9"
"_H","4","0083","01/04/1996","01/04/2015","8478.6"
"_H","4","0083","01/04/1996","01/04/2018","9130.6"
"_H","4","0083","01/04/1996","01/04/2020","10431"
"_H","4","0083","01/04/1996","01/04/2022","10440.7"
"_H","4","0083","01/04/1996","01/04/2024","10687.6"
"_H","4","0083","01/04/1996","01/04/2025","10257.2"
"_G","4","0084","01/04/1996","01/04/1996","19412.3"
"_G","4","0084","01/04/1996","10/04/2008","11461.6"
"_G","4","0084","01/04/1996","01/04/2012","10948.7"
"_G","4","0084","01/04/1996","01/04/2013","10854.2"
"_G","4","0084","01/04/1996","01/04/2015","11557.1"
"_G","4","0084","01/04/1996","01/04/2016","11465.8"
"_G","4","0084","01/04/1996","01/04/2019","11024.7"
"_G","4","0084","01/04/1996","01/04/2020","11007.8"
"_G","4","0084","01/04/1996","01/04/2023","10436.1"
"_G","4","0084","01/04/1996","01/04/2024","11115.2"
"_H","4","0088","01/04/1996","01/04/1996","20462"
"_P","4","0089","20/01/2021","20/01/2021","4405.2"
"_H","4","0092","01/04/1996","01/04/1996","20462"
"_G","4","0093","01/04/1996","17/04/2013","24033.3"
"_G","4","0093","01/04/1996","01/04/2019","19809.4"
"_G","4","0093","01/04/1996","01/04/2024","13987.8"
"_J","4","0093","01/04/1996","01/04/1996","11802"
"_J","4","0093","01/04/1996","10/04/2008","11891.4"
"_J","4","0093","01/04/1996","17/04/2010","9763.3"
"_J","4","0093","01/04/1996","01/04/2014","31285.6"
"_J","4","0093","01/04/1996","01/04/2015","27956.8"
"_J","4","0093","01/04/1996","01/04/2016","25702.6"
"_J","4","0093","01/04/1996","01/04/2019","21486.1"
"_J","4","0093","01/04/1996","01/04/2020","21996"
"_J","4","0093","01/04/1996","01/04/2025","14671.7"
"_H","4","0096","01/04/1996","01/04/1996","20462"
"_H","4","0096","01/04/1996","01/04/2014","18617.3"
"_H","4","0096","01/04/1996","01/04/2015","13670.7"
"_G","4","0097","01/04/1996","01/04/1996","10608.6"
"_G","4","0097","01/04/1996","01/04/2012","5365.7"
"_G","4","0097","01/04/1996","01/04/2013","5239.1"
"_G","4","0098","01/04/1996","01/04/1996","9415.5"
"_G","4","0098","01/04/1996","10/04/2008","10491.3"
"_G","4","0098","01/04/1996","01/04/2015","9592.7"
"_G","4","0098","01/04/1996","01/04/2019","9680.7"
"_G","4","0098","01/04/1996","01/04/2020","9244.3"
"_K","4","0099","01/04/1996","01/04/1996","15981"
"_K","4","0099","01/04/1996","01/04/2013","11868.5"
"_K","4","0099","01/04/1996","01/04/2015","11613.2"
"_K","4","0099","01/04/1996","01/04/2020","12873.7"
"_K","4","0099","01/04/1996","01/04/2024","9128.6"
"_E","4","0100","01/04/1996","01/04/1996","15428.1"
"_E","4","0100","01/04/1996","17/04/2010","12546.4"
"_E","4","0100","01/04/1996","01/04/2014","15755.1"
"_E","4","0100","01/04/1996","01/04/2015","14967.9"
"_E","4","0100","01/04/1996","01/04/2016","13630.3"
"_E","4","0100","01/04/1996","01/04/2018","13127.1"
"_E","4","0100","01/04/1996","01/04/2020","12798.5"
"_E","4","0100","01/04/1996","01/04/2025","7057.8"
"_J","4","0101","01/04/1996","01/04/1996","5989"
"_J","4","0101","01/04/1996","01/04/2015","19043.5"
"_J","4","0101","01/04/1996","01/04/2016","19822.3"
"_J","4","0101","01/04/1996","01/04/2022","23753.4"
"_J","4","0102","01/04/1996","01/04/1996","5989"
"_J","4","0102","01/04/1996","01/04/2013","14949.5"
"_J","4","0102","01/04/1996","01/04/2014","13832.6"
"_J","4","0102","01/04/1996","01/04/2015","15598"
"_J","4","0102","01/04/1996","01/04/2020","18438.9"
"_J","4","0103","01/04/1996","01/04/1996","5989"
"_J","4","0103","01/04/1996","01/04/2015","8019.9"
"_J","4","0103","01/04/1996","01/04/2022","7218.8"
"_L","4","0104","01/04/1996","01/04/1996","12716"
"_L","4","0104","01/04/1996","01/04/2015","5448.1"
"_A","4","0105","01/04/1996","01/04/1996","14774.9"
"_A","4","0105","01/04/1996","01/07/1998","14167"
"_A","4","0105","01/04/1996","17/04/2010","9834.2"
"_A","4","0105","01/04/1996","01/04/2011","9834.2"
"_A","4","0105","01/04/1996","01/04/2015","13453.9"
"_A","4","0105","01/04/1996","01/04/2016","13526.9"
"_A","4","0105","01/04/1996","01/04/2018","12695.2"
"_A","4","0105","01/04/1996","01/04/2019","13805.8"
"_A","4","0105","01/04/1996","01/04/2022","12519.5"
"_L","4","0106","01/04/1996","01/04/1996","12716"
"_L","4","0107","01/04/1996","01/04/1996","12716"
"_L","4","0107","01/04/1996","01/04/2013","6930"
"_L","4","0107","01/04/1996","01/04/2019","7621.2"
"_L","4","0108","01/04/1996","01/04/1996","12716"
"_L","4","0108","01/04/1996","01/04/2014","7335.7"
"_L","4","0108","01/04/1996","01/04/2015","6764.7"
"_L","4","0108","01/04/1996","01/04/2016","6832.8"
"_L","4","0108","01/04/1996","01/04/2020","6083.8"
"_L","4","0108","01/04/1996","01/04/2023","3192.2"
"_L","4","0108","01/04/1996","01/04/2025","3679.4"
"_M","4","0109","01/04/1996","01/04/1996","21566"
"_M","4","0109","01/04/1996","10/04/2008","9894.7"
"_M","4","0109","01/04/1996","01/04/2011","9894.7"
"_M","4","0109","01/04/1996","01/04/2013","9008"
"_M","4","0109","01/04/1996","01/04/2014","8065.2"
"_M","4","0109","01/04/1996","01/04/2015","8420.3"
"_M","4","0109","01/04/1996","01/04/2016","8975.9"
"_M","4","0109","01/04/1996","01/04/2018","9847.6"
"_M","4","0109","01/04/1996","01/04/2020","9505.6"
"_M","4","0109","01/04/1996","01/04/2022","10169.4"
"_M","4","0110","01/04/1996","01/04/1996","21566"
"_M","4","0110","01/04/1996","01/04/2013","6491.7"
"_M","4","0111","01/04/1996","01/04/1996","16416"
"_M","4","0111","01/04/1996","01/04/2015","33175.5"
"_M","4","0111","01/04/1996","01/04/2016","30915.3"
"_M","4","0111","01/04/1996","01/04/2022","8416.9"
"_B","4","0112","01/04/1996","01/04/1996","17638"
"_B","4","0112","01/04/1996","10/04/2008","16169.8"
"_B","4","0112","01/04/1996","01/04/2015","7655.1"
"_B","4","0112","01/04/1996","01/04/2020","13244.7"
"_B","4","0113","01/04/1996","01/04/1996","11188"
"_B","4","0113","01/04/1996","01/04/2013","10520.6"
"_B","4","0113","01/04/1996","01/04/2014","10655.8"
"_B","4","0113","01/04/1996","01/04/2015","12264.4"
"_P","4","0114","20/01/2021","20/01/2021","10278.8"
"_A","4","0115","01/04/1996","01/04/1996","144430.5"
"_A","4","0115","01/04/1996","01/07/1998","140172"
"_A","4","0115","01/04/1996","01/04/2015","56867.9"
"_B","4","0115","01/04/1996","01/04/1996","13160"
"_B","4","0115","01/04/1996","17/04/2010","5801.2"
"_B","4","0115","01/04/1996","01/04/2012","6340.4"
"_B","4","0115","01/04/1996","01/04/2013","6878.1"
"_B","4","0115","01/04/1996","01/04/2014","8247.9"
"_B","4","0115","01/04/1996","01/04/2015","6113.8"
"_B","4","0115","01/04/1996","01/04/2016","5602.3"
"_B","4","0115","01/04/1996","01/04/2023","4619.8"
"_M","4","0116","01/04/1996","01/04/1996","7451"
"_M","4","0116","01/04/1996","10/04/2008","7405"
"_M","4","0116","01/04/1996","01/04/2011","7405"
"_M","4","0116","01/04/1996","01/04/2012","7772"
"_M","4","0116","01/04/1996","01/04/2013","8249.9"
"_M","4","0116","01/04/1996","01/04/2014","7942.3"
"_M","4","0116","01/04/1996","01/04/2015","6925.2"
"_M","4","0116","01/04/1996","01/04/2016","7100.3"
"_M","4","0116","01/04/1996","01/04/2018","7756"
"_M","4","0116","01/04/1996","01/04/2020","7610.9"
"_M","4","0117","01/04/1996","01/04/1996","7451"
"_M","4","0117","01/04/1996","01/04/2013","1778.1"
"_M","4","0117","01/04/1996","01/04/2020","16441.6"
