"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Time Pattern Regime ID","Average Fraction Of Yearly Consumption"
"_P","2","0899","01/04/1996","01/04/2022","00281","1"
"_P","4","0899","01/04/1996","01/04/2019","00281","1"
"_P","2","0900","01/04/1996","01/04/2015","00282","1"
"_P","4","0900","01/04/1996","01/04/2019","00282","1"
"_P","2","0901","01/04/1996","01/04/2019","00283","1"
"_P","2","0901","01/04/1996","01/04/2020","00283","1"
"_P","2","0901","01/04/1996","01/04/2022","00283","1"
"_P","4","0901","01/04/1996","01/04/2019","00283","1"
"_P","4","0901","01/04/1996","01/04/2020","00283","1"
"_P","2","0902","01/04/1996","01/04/2019","00284","1"
"_P","2","0902","01/04/1996","01/04/2024","00284","1"
"_P","2","0902","01/04/1996","01/04/2025","00284","1"
"_P","4","0902","01/04/1996","01/04/2018","00284","1"
"_P","4","0902","01/04/1996","01/04/2022","00284","1"
"_P","4","0902","01/04/1996","01/04/2023","00284","1"
"_P","2","0903","01/04/1996","01/04/1996","00285","1"
"_P","2","0903","01/04/1996","01/04/2020","00285","1"
"_P","4","0903","01/04/1996","01/04/1996","00285","1"
"_P","2","0904","01/04/1996","01/04/1996","00286","1"
"_P","4","0904","01/04/1996","01/04/2016","00286","1"
"_P","2","0905","01/04/1996","01/04/1996","00287","1"
"_P","2","0905","01/04/1996","01/04/2020","00287","1"
"_P","2","0905","01/04/1996","01/04/2023","00287","1"
"_P","4","0905","01/04/1996","01/04/1996","00287","1"
"_P","2","0906","01/04/1996","01/04/2016","00288","1"
"_P","4","0906","01/04/1996","01/04/2019","00288","1"
"_P","4","0906","01/04/1996","01/04/2024","00288","1"
"_P","2","0907","01/04/1996","01/04/2015","00292","1"
"_P","2","0907","01/04/1996","01/04/2022","00292","1"
"_P","4","0907","01/04/1996","01/04/2018","00292","1"
"_P","4","0907","01/04/1996","01/04/2020","00292","1"
"_P","2","0908","01/04/1996","01/04/2015","00293","1"
"_P","2","0908","01/04/1996","01/04/2022","00293","1"
"_P","4","0908","01/04/1996","01/04/2019","00293","1"
"_P","4","0908","01/04/1996","01/04/2020","00293","1"
"_P","2","0909","01/04/1996","01/04/2019","00294","1"
"_P","4","0909","01/04/1996","01/04/2013","00294","1"
"_P","2","0910","01/04/1996","01/04/2019","00295","1"
"_P","4","0910","01/04/1996","01/04/2013","00295","1"
"_P","2","0911","01/04/1996","01/04/2015","00296","1"
"_P","2","0911","01/04/1996","01/04/2024","00296","1"
"_P","4","0911","01/04/1996","01/04/2019","00296","1"
"_P","2","0912","01/04/1996","01/04/2018","00297","1"
"_P","2","0912","01/04/1996","01/04/2020","00297","1"
"_P","4","0912","01/04/1996","01/04/2016","00297","1"
"_P","2","0913","01/04/1996","01/04/2019","00298","1"
"_P","2","0913","01/04/1996","01/04/2020","00298","1"
"_P","2","0913","01/04/1996","01/04/2022","00298","1"
"_P","4","0913","01/04/1996","01/04/2015","00298","1"
"_P","4","0913","01/04/1996","01/04/2020","00298","1"
"_P","3","0914","01/04/1996","01/04/2019","00299","1"
"_P","3","0914","01/04/1996","01/04/2020","00299","1"
"_P","3","0914","01/04/1996","01/04/2024","00299","1"
"_P","1","0915","01/04/1996","17/12/1998","00313","0.61279"
"_P","1","0915","01/04/1996","17/12/1998","00314","0.38721"
"_P","2","0915","19/01/2007","01/04/2019","00313","0.730318"
"_P","2","0915","19/01/2007","01/04/2020","00313","0.747314"
"_P","2","0915","19/01/2007","01/04/2022","00313","0.684779"
"_P","2","0915","19/01/2007","01/04/2025","00313","0.5096"
"_P","2","0915","19/01/2007","01/04/2019","00314","0.269682"
"_P","2","0915","19/01/2007","01/04/2020","00314","0.252686"
"_P","2","0915","19/01/2007","01/04/2022","00314","0.315221"
"_P","2","0915","19/01/2007","01/04/2025","00314","0.4904"
"_P","1","0916","01/04/1996","01/04/1996","00315","0.666667"
"_P","1","0916","01/04/1996","01/04/1996","00316","0.333333"
"_P","1","0917","01/04/1996","01/04/1996","00279","0.666667"
"_P","1","0917","01/04/1996","01/04/1996","00280","0.333333"
"_P","1","0918","21/06/2002","01/04/2019","00290","0.618018"
"_P","1","0918","21/06/2002","01/04/2020","00290","0.617303"
"_P","1","0918","21/06/2002","01/04/2022","00290","0.590501"
"_P","1","0918","21/06/2002","01/04/2024","00290","0.577371"
"_P","1","0918","21/06/2002","01/04/2019","00291","0.381982"
"_P","1","0918","21/06/2002","01/04/2020","00291","0.382697"
"_P","1","0918","21/06/2002","01/04/2022","00291","0.409499"
"_P","1","0918","21/06/2002","01/04/2024","00291","0.422629"
"_P","3","0918","01/04/1996","01/04/2019","00290","0.539456"
"_P","3","0918","01/04/1996","01/04/2020","00290","0.538233"
"_P","3","0918","01/04/1996","01/04/2019","00291","0.460544"
"_P","3","0918","01/04/1996","01/04/2020","00291","0.461767"
"_P","4","0919","13/07/2007","01/04/2016","00057","0.741337"
"_P","4","0919","13/07/2007","01/04/2020","00057","0.65711"
"_P","4","0919","13/07/2007","01/04/2022","00057","0.643594"
"_P","4","0919","13/07/2007","01/04/2023","00057","0.641111"
"_P","4","0919","13/07/2007","01/04/2024","00057","0.6604"
"_P","4","0919","13/07/2007","01/04/2016","00278","0.258663"
"_P","4","0919","13/07/2007","01/04/2020","00278","0.34289"
"_P","4","0919","13/07/2007","01/04/2022","00278","0.356406"
"_P","4","0919","13/07/2007","01/04/2023","00278","0.358889"
"_P","4","0919","13/07/2007","01/04/2024","00278","0.3396"
"_P","5","0919","01/04/1996","01/04/2015","00057","0.654623"
"_P","5","0919","01/04/1996","01/04/2023","00057","0.80834"
"_P","5","0919","01/04/1996","01/04/2025","00057","0.771968"
"_P","5","0919","01/04/1996","01/04/2015","00278","0.345377"
"_P","5","0919","01/04/1996","01/04/2023","00278","0.19166"
"_P","5","0919","01/04/1996","01/04/2025","00278","0.228032"
"_P","6","0919","01/04/1996","01/04/2015","00057","0.721705"
"_P","6","0919","01/04/1996","01/04/2015","00278","0.278295"
"_P","7","0919","01/04/1996","01/04/2018","00057","0.758833"
"_P","7","0919","01/04/1996","01/04/2018","00278","0.241167"
"_P","8","0919","01/04/1996","01/04/2015","00057","0.754918"
"_P","8","0919","01/04/1996","01/04/2015","00278","0.245082"
"_P","4","0920","13/07/2007","01/04/2019","00057","0.677675"
"_P","4","0920","13/07/2007","01/04/2020","00057","0.674282"
"_P","4","0920","13/07/2007","01/04/2022","00057","0.674011"
"_P","4","0920","13/07/2007","01/04/2023","00057","0.681356"
"_P","4","0920","13/07/2007","01/04/2024","00057","0.681225"
"_P","4","0920","13/07/2007","01/04/2019","00278","0.322325"
"_P","4","0920","13/07/2007","01/04/2020","00278","0.325718"
"_P","4","0920","13/07/2007","01/04/2022","00278","0.325989"
"_P","4","0920","13/07/2007","01/04/2023","00278","0.318644"
"_P","4","0920","13/07/2007","01/04/2024","00278","0.318775"
"_P","5","0920","01/04/1996","01/04/2019","00057","0.737674"
"_P","5","0920","01/04/1996","01/04/2023","00057","0.70001"
"_P","5","0920","01/04/1996","01/04/2019","00278","0.262326"
"_P","5","0920","01/04/1996","01/04/2023","00278","0.29999"
"_P","6","0920","01/04/1996","01/04/2019","00057","0.738311"
"_P","6","0920","01/04/1996","01/04/2020","00057","0.728222"
"_P","6","0920","01/04/1996","01/04/2025","00057","0.716273"
"_P","6","0920","01/04/1996","01/04/2019","00278","0.261689"
"_P","6","0920","01/04/1996","01/04/2020","00278","0.271778"
"_P","6","0920","01/04/1996","01/04/2025","00278","0.283727"
"_P","7","0920","01/04/1996","01/04/2019","00057","0.743554"
"_P","7","0920","01/04/1996","01/04/2022","00057","0.732291"
"_P","7","0920","01/04/1996","01/04/2025","00057","0.663813"
"_P","7","0920","01/04/1996","01/04/2019","00278","0.256446"
"_P","7","0920","01/04/1996","01/04/2022","00278","0.267709"
"_P","7","0920","01/04/1996","01/04/2025","00278","0.336187"
"_P","8","0920","01/04/1996","01/04/2018","00057","0.73775"
"_P","8","0920","01/04/1996","01/04/2020","00057","0.723104"
"_P","8","0920","01/04/1996","01/04/2025","00057","0.688676"
"_P","8","0920","01/04/1996","01/04/2018","00278","0.26225"
"_P","8","0920","01/04/1996","01/04/2020","00278","0.276896"
"_P","8","0920","01/04/1996","01/04/2025","00278","0.311324"
"_P","1","0922","01/04/1996","01/04/2015","00301","1"
"_P","1","0923","01/04/1996","01/04/1996","00302","1"
"_P","1","0924","01/04/1996","01/04/2019","00303","1"
"_P","1","0924","01/04/1996","01/04/2022","00303","1"
"_P","1","0924","01/04/1996","01/04/2023","00303","1"
"_P","8","0925","01/04/1996","21/01/2005","00259","0.64"
"_P","8","0925","01/04/1996","21/01/2005","00307","0.36"
"_P","1","0926","01/04/1996","21/01/2005","00261","0.24"
"_P","1","0926","01/04/1996","21/01/2005","00308","0.76"
"_P","1","0927","01/04/1996","21/01/2005","00263","0.96"
"_P","1","0927","01/04/1996","21/01/2005","00309","0.04"
"_P","1","0928","01/04/1996","21/01/2005","00265","0.02"
"_P","1","0928","01/04/1996","21/01/2005","00310","0.98"
"_P","2","0929","01/04/1996","01/04/2016","14041","1"
"_P","4","0929","01/04/1996","01/04/1996","14041","1"
"_P","2","0930","01/04/1996","01/04/2016","14053","1"
"_P","2","0930","01/04/1996","01/04/2025","14053","1"
"_P","4","0930","01/04/1996","01/04/1996","14053","1"
"_P","2","0931","01/04/1996","01/04/1996","14056","1"
"_P","4","0931","01/04/1996","01/04/1996","14056","1"
"_P","5","0932","01/04/1996","01/04/2015","00191","0.184869"
"_P","5","0932","01/04/1996","01/04/2015","00353","0.643621"
"_P","5","0932","01/04/1996","01/04/2015","00354","0.127896"
"_P","5","0932","01/04/1996","01/04/2015","00355","0.043614"
"_P","6","0932","01/04/1996","17/12/1998","00191","0.208901"
"_P","6","0932","01/04/1996","01/04/2024","00191","0.375227"
"_P","6","0932","01/04/1996","01/04/2025","00191","0.404862"
"_P","6","0932","01/04/1996","17/12/1998","00353","0.6"
"_P","6","0932","01/04/1996","01/04/2024","00353","0.218998"
"_P","6","0932","01/04/1996","01/04/2025","00353","0.335893"
"_P","6","0932","01/04/1996","17/12/1998","00354","0.141099"
"_P","6","0932","01/04/1996","01/04/2024","00354","0.350183"
"_P","6","0932","01/04/1996","01/04/2025","00354","0.21474"
"_P","6","0932","01/04/1996","17/12/1998","00355","0.05"
"_P","6","0932","01/04/1996","01/04/2024","00355","0.055592"
"_P","6","0932","01/04/1996","01/04/2025","00355","0.044505"
"_P","7","0932","01/04/1996","17/12/1998","00191","0.231926"
"_P","7","0932","01/04/1996","17/12/1998","00353","0.6"
"_P","7","0932","01/04/1996","17/12/1998","00354","0.118074"
"_P","7","0932","01/04/1996","17/12/1998","00355","0.05"
"_P","8","0932","01/04/1996","17/12/1998","00191","0.264002"
"_P","8","0932","01/04/1996","17/12/1998","00353","0.6"
"_P","8","0932","01/04/1996","17/12/1998","00354","0.085998"
"_P","8","0932","01/04/1996","17/12/1998","00355","0.05"
"_P","2","0933","10/11/2000","10/11/2000","14147","0.402159"
"_P","2","0933","10/11/2000","01/04/2024","14147","0.589194"
"_P","2","0933","10/11/2000","10/11/2000","14148","0.597841"
"_P","2","0933","10/11/2000","01/04/2024","14148","0.410806"
"_P","4","0933","10/11/2000","01/04/2015","14147","0.980107"
"_P","4","0933","10/11/2000","01/04/2015","14148","0.019893"
"_P","2","0934","10/11/2000","01/04/2019","14149","1"
"_P","2","0934","10/11/2000","01/04/2020","14149","1"
"_P","2","0934","10/11/2000","01/04/2022","14149","1"
"_P","4","0934","10/11/2000","01/04/2016","14149","1"
"_M","2","0935","10/11/2000","01/04/2019","00374","0.5033"
"_M","2","0935","10/11/2000","01/04/2020","00374","0.497201"
"_M","2","0935","10/11/2000","01/04/2022","00374","0.482661"
"_M","2","0935","10/11/2000","01/04/2023","00374","0.479232"
"_M","2","0935","10/11/2000","01/04/2024","00374","0.49598"
"_M","2","0935","10/11/2000","01/04/2025","00374","0.492488"
"_M","2","0935","10/11/2000","01/04/2019","00375","0.4967"
"_M","2","0935","10/11/2000","01/04/2020","00375","0.502799"
"_M","2","0935","10/11/2000","01/04/2022","00375","0.517339"
"_M","2","0935","10/11/2000","01/04/2023","00375","0.520768"
"_M","2","0935","10/11/2000","01/04/2024","00375","0.50402"
"_M","2","0935","10/11/2000","01/04/2025","00375","0.507512"
"_G","2","0935","10/11/2000","01/04/2022","00374","0.571496"
"_G","2","0935","10/11/2000","01/04/2019","00374","0.612872"
"_G","2","0935","10/11/2000","01/04/2020","00374","0.592344"
"_G","2","0935","10/11/2000","01/04/2023","00374","0.576209"
"_G","2","0935","10/11/2000","01/04/2024","00374","0.577154"
"_G","2","0935","10/11/2000","01/04/2025","00374","0.568085"
"_G","2","0935","10/11/2000","01/04/2019","00375","0.387128"
"_G","2","0935","10/11/2000","01/04/2020","00375","0.407656"
"_G","2","0935","10/11/2000","01/04/2022","00375","0.428504"
"_G","2","0935","10/11/2000","01/04/2023","00375","0.423791"
"_G","2","0935","10/11/2000","01/04/2024","00375","0.422846"
"_G","2","0935","10/11/2000","01/04/2025","00375","0.431915"
"_H","2","0935","10/11/2000","01/04/2019","00374","0.497338"
"_H","2","0935","10/11/2000","01/04/2020","00374","0.511057"
"_H","2","0935","10/11/2000","01/04/2022","00374","0.497111"
"_H","2","0935","10/11/2000","01/04/2023","00374","0.52051"
"_H","2","0935","10/11/2000","01/04/2024","00374","0.53443"
"_H","2","0935","10/11/2000","01/04/2025","00374","0.52874"
"_H","2","0935","10/11/2000","01/04/2019","00375","0.502662"
"_H","2","0935","10/11/2000","01/04/2020","00375","0.488943"
"_H","2","0935","10/11/2000","01/04/2022","00375","0.502889"
"_H","2","0935","10/11/2000","01/04/2023","00375","0.47949"
"_H","2","0935","10/11/2000","01/04/2024","00375","0.46557"
"_H","2","0935","10/11/2000","01/04/2025","00375","0.47126"
"_J","2","0935","10/11/2000","01/04/2019","00374","0.503248"
"_J","2","0935","10/11/2000","01/04/2020","00374","0.496578"
"_J","2","0935","10/11/2000","01/04/2022","00374","0.482912"
"_J","2","0935","10/11/2000","01/04/2023","00374","0.486051"
"_J","2","0935","10/11/2000","01/04/2024","00374","0.499771"
"_J","2","0935","10/11/2000","01/04/2025","00374","0.502478"
"_J","2","0935","10/11/2000","01/04/2019","00375","0.496752"
"_J","2","0935","10/11/2000","01/04/2020","00375","0.503422"
"_J","2","0935","10/11/2000","01/04/2022","00375","0.517088"
"_J","2","0935","10/11/2000","01/04/2023","00375","0.513949"
"_J","2","0935","10/11/2000","01/04/2024","00375","0.500229"
"_J","2","0935","10/11/2000","01/04/2025","00375","0.497522"
"_K","2","0935","10/11/2000","01/04/2019","00374","0.487448"
"_K","2","0935","10/11/2000","01/04/2020","00374","0.482845"
"_K","2","0935","10/11/2000","01/04/2022","00374","0.453122"
"_K","2","0935","10/11/2000","01/04/2019","00375","0.512552"
"_K","2","0935","10/11/2000","01/04/2020","00375","0.517155"
"_K","2","0935","10/11/2000","01/04/2022","00375","0.546878"
"_L","2","0935","10/11/2000","01/04/2019","00374","0.564805"
"_L","2","0935","10/11/2000","01/04/2020","00374","0.557086"
"_L","2","0935","10/11/2000","01/04/2022","00374","0.528025"
"_L","2","0935","10/11/2000","01/04/2023","00374","0.523494"
"_L","2","0935","10/11/2000","01/04/2024","00374","0.539984"
"_L","2","0935","10/11/2000","01/04/2025","00374","0.537221"
"_L","2","0935","10/11/2000","01/04/2019","00375","0.435195"
"_L","2","0935","10/11/2000","01/04/2020","00375","0.442914"
"_L","2","0935","10/11/2000","01/04/2022","00375","0.471975"
"_L","2","0935","10/11/2000","01/04/2023","00375","0.476506"
"_L","2","0935","10/11/2000","01/04/2024","00375","0.460016"
"_L","2","0935","10/11/2000","01/04/2025","00375","0.462779"
"_A","2","0935","10/11/2000","01/04/2019","00374","0.587538"
"_A","2","0935","10/11/2000","01/04/2020","00374","0.580016"
"_A","2","0935","10/11/2000","01/04/2022","00374","0.548762"
"_A","2","0935","10/11/2000","01/04/2023","00374","0.548988"
"_A","2","0935","10/11/2000","01/04/2024","00374","0.574048"
"_A","2","0935","10/11/2000","01/04/2025","00374","0.571307"
"_A","2","0935","10/11/2000","01/04/2019","00375","0.412462"
"_A","2","0935","10/11/2000","01/04/2020","00375","0.419984"
"_A","2","0935","10/11/2000","01/04/2022","00375","0.451238"
"_A","2","0935","10/11/2000","01/04/2023","00375","0.451012"
"_A","2","0935","10/11/2000","01/04/2024","00375","0.425952"
"_A","2","0935","10/11/2000","01/04/2025","00375","0.428693"
"_B","2","0935","10/11/2000","01/04/2019","00374","0.646421"
"_B","2","0935","10/11/2000","01/04/2020","00374","0.63305"
"_B","2","0935","10/11/2000","01/04/2022","00374","0.590328"
"_B","2","0935","10/11/2000","01/04/2023","00374","0.591067"
"_B","2","0935","10/11/2000","01/04/2024","00374","0.60772"
"_B","2","0935","10/11/2000","01/04/2025","00374","0.604751"
"_B","2","0935","10/11/2000","01/04/2019","00375","0.353579"
"_B","2","0935","10/11/2000","01/04/2020","00375","0.36695"
"_B","2","0935","10/11/2000","01/04/2022","00375","0.409672"
"_B","2","0935","10/11/2000","01/04/2023","00375","0.408933"
"_B","2","0935","10/11/2000","01/04/2024","00375","0.39228"
"_B","2","0935","10/11/2000","01/04/2025","00375","0.395249"
"_C","2","0935","10/11/2000","01/04/2019","00374","0.452987"
"_C","2","0935","10/11/2000","01/04/2020","00374","0.445662"
"_C","2","0935","10/11/2000","01/04/2022","00374","0.454799"
"_C","2","0935","10/11/2000","01/04/2024","00374","0.447875"
"_C","2","0935","10/11/2000","01/04/2025","00374","0.448443"
"_C","2","0935","10/11/2000","01/04/2019","00375","0.547013"
"_C","2","0935","10/11/2000","01/04/2020","00375","0.554338"
"_C","2","0935","10/11/2000","01/04/2022","00375","0.545201"
"_C","2","0935","10/11/2000","01/04/2024","00375","0.552125"
"_C","2","0935","10/11/2000","01/04/2025","00375","0.551557"
"_E","2","0935","10/11/2000","01/04/2019","00374","0.522608"
"_E","2","0935","10/11/2000","01/04/2020","00374","0.519173"
"_E","2","0935","10/11/2000","01/04/2022","00374","0.493706"
"_E","2","0935","10/11/2000","01/04/2023","00374","0.502374"
"_E","2","0935","10/11/2000","01/04/2024","00374","0.523611"
"_E","2","0935","10/11/2000","01/04/2025","00374","0.517363"
"_E","2","0935","10/11/2000","01/04/2019","00375","0.477392"
"_E","2","0935","10/11/2000","01/04/2020","00375","0.480827"
"_E","2","0935","10/11/2000","01/04/2022","00375","0.506294"
"_E","2","0935","10/11/2000","01/04/2023","00375","0.497626"
"_E","2","0935","10/11/2000","01/04/2024","00375","0.476389"
"_E","2","0935","10/11/2000","01/04/2025","00375","0.482637"
"_F","2","0935","10/11/2000","01/04/2019","00374","0.617884"
"_F","2","0935","10/11/2000","01/04/2022","00374","0.580892"
"_F","2","0935","10/11/2000","01/04/2023","00374","0.577201"
"_F","2","0935","10/11/2000","01/04/2024","00374","0.591799"
"_F","2","0935","10/11/2000","01/04/2025","00374","0.58292"
"_F","2","0935","10/11/2000","01/04/2019","00375","0.382116"
"_F","2","0935","10/11/2000","01/04/2022","00375","0.419108"
"_F","2","0935","10/11/2000","01/04/2023","00375","0.422799"
"_F","2","0935","10/11/2000","01/04/2024","00375","0.408201"
"_F","2","0935","10/11/2000","01/04/2025","00375","0.41708"
"_H","2","0936","12/01/2001","01/04/2019","01422","0.485415"
"_H","2","0936","12/01/2001","01/04/2020","01422","0.491159"
"_H","2","0936","12/01/2001","01/04/2022","01422","0.498363"
"_H","2","0936","12/01/2001","01/04/2023","01422","0.498935"
"_H","2","0936","12/01/2001","01/04/2024","01422","0.487143"
"_H","2","0936","12/01/2001","01/04/2025","01422","0.497088"
"_H","2","0936","12/01/2001","01/04/2019","01423","0.514585"
"_H","2","0936","12/01/2001","01/04/2020","01423","0.508841"
"_H","2","0936","12/01/2001","01/04/2022","01423","0.501637"
